Slope on 90%,Slope on 70%,Slope on 50%,Slope on 30%,Slope on 10%,Min,Max,Amplitude,Mean,Median,Skewness,Kurtosis,APD90,APD70,APD50,APD70/APD90,APD50/APD90,APD50/APD70,Peak time,Peak to end,N of peaks,diff Min,diff Max,diff Amplitude,diff Mean,diff Median,diff Skewness,diff Kurtosis,diff End Min,diff End Max,diff End Amplitude,diff End Mean,diff End Median,diff End Skewness,diff End Kurtosis,diff N of positive peaks,diff N of negative peaks,diff N of abs peaks,Label
-0.030718459258489723,-0.002829637111946441,-0.0002090806462809379,-0.0018262446062456905,-0.009938649163659333,-1.1522405226297872e-07,0.14135228433220356,0.14135239955625584,0.04926360951300763,0.06256746265713205,-0.38009334123528865,-1.3321163885458591,206.28,198.89999999999998,116.03999999999999,0.9642233856893542,0.5625363583478766,0.5834087481146305,1.3199999999999998,204.96,2,-0.021846853487697965,0.020313599355955322,0.04216045284365329,0.00017218538775881905,-2.6134749934715315e-07,4.99827616506568,38.03901833255656,-2.1018307923745747e-07,0.020313599355955322,0.02031380953903456,0.003065055338302857,0.0010818594340018181,1.9950002623567793,3.092082051761764,2,2,2,G_Na
-0.03080199009620867,-0.002763421962235129,-0.00021039440920325568,-0.0018594416609415492,-0.009949250016068795,-1.5915450583698394e-07,0.14110295243973678,0.1411031115942426,0.04926099365046368,0.06256276716248439,-0.37964500853647354,-1.3328469366988025,206.22,198.89999999999998,116.7,0.9645039278440499,0.5659004946173989,0.5867269984917045,1.3199999999999998,204.9,2,-0.021136568833112185,0.020159434775366834,0.041296003608479015,0.00016956952521501493,-2.5858562409657313e-07,5.042594696402182,38.28801239102113,-1.8646156049284613e-07,0.020159434775366834,0.020159621236927328,0.0030292530514191493,0.0010671123840970513,2.003647948873615,3.1290297316328726,2,2,2,G_Na
-0.02916107720559791,-0.0026260418981182074,-0.0002115730119672267,-0.001883621950822867,-0.009943203583922105,-4.5777616901374615e-08,0.1408832649231702,0.14088331070078708,0.04926067686175677,0.06256035445592056,-0.37928982917027937,-1.3334376000477643,206.22,198.89999999999998,117.24,0.9645039278440499,0.568519057317428,0.5894419306184012,1.3199999999999998,204.9,2,-0.020481392619409705,0.020043847000959177,0.040525239620368886,0.00016925273650798735,-2.555719394186275e-07,5.088359740598238,38.50153893073206,-1.8425064279900255e-07,0.020043847000959177,0.020044031251601976,0.0030018681804690472,0.0010580239811269522,2.0097160385050747,3.154896794335224,2,2,2,G_Na
-0.029263396254174328,-0.002638541136028176,-0.00021188022667286913,-0.0019167236503029308,-0.009926234836140583,-4.432088097882532e-08,0.14069222393351433,0.1406922682543953,0.04925822387786899,0.062555111298489,-0.37883792720304577,-1.3341032051264947,206.22,198.89999999999998,117.66,0.9645039278440499,0.5705557171952284,0.591553544494721,1.38,204.84,2,-0.020310428015739568,0.01988923145914182,0.04019965947488138,0.00016679975262038146,-2.5266876217643634e-07,5.129664621119895,38.74542013527083,-1.8228441477876912e-07,0.01988923145914182,0.019889413743556596,0.0029660343559730308,0.0010460255610522974,2.0177305616952768,3.189195470805009,2,2,2,G_Na
-0.029366776802140986,-0.002575434941879763,-0.00021353851028977378,-0.0019503365432819257,-0.009943527389642376,-4.2858882993430485e-08,0.1405221212866223,0.1405221641455053,0.04925595135554844,0.06255101113954195,-0.3784120546109208,-1.334756854995252,206.16,198.89999999999998,118.08,0.9647846332945285,0.5727590221187427,0.5936651583710408,1.38,204.78,2,-0.02015293152180038,0.019733243039818587,0.03988617456161897,0.00016452723029982666,-2.497682290041087e-07,5.168375940610883,38.98201181686124,-1.8004097132132673e-07,0.019733243039818587,0.01973342308078991,0.002932340328833964,0.001032103220657988,2.025807767064088,3.2238855813701415,2,2,2,G_Na
-0.02939055248849009,-0.002515830507913539,-0.00021327666683949517,-0.001976928633565112,-0.009933960180184902,-3.2588508222346065e-07,0.1403850490660283,0.14038537495111053,0.049255671689060726,0.06254880265242242,-0.37806228123429864,-1.3352959364109978,206.16,198.89999999999998,118.44,0.9647846332945285,0.5745052386495926,0.595475113122172,1.38,204.78,2,-0.01997225697518573,0.019614849192496536,0.03958710616768227,0.00016424756381179626,-3.977997407629851e-07,5.208485919529071,39.19819745948519,-1.771835759897158e-07,0.019614849192496536,0.019615026376072524,0.0029052853322677017,0.0010231051594853033,2.031848023082161,3.2498257547189136,2,2,2,G_Na
-0.029448127668021472,-0.0024578640507128434,-0.00021473565168632006,-0.002013931022157455,-0.00994675641169942,-3.994709408746038e-08,0.14022503920791518,0.14022507915500926,0.04925313298460972,0.06254409632382701,-0.3776169206322322,-1.3359476803219292,206.1,198.89999999999998,118.8,0.965065502183406,0.5764192139737991,0.5972850678733033,1.38,204.72,2,-0.019809697938515072,0.019452872489942326,0.0392625704284574,0.0001617088593610417,-2.439966201913486e-07,5.243141114745909,39.442370244547654,-1.7588083369894887e-07,0.019452872489942326,0.019453048370776025,0.00287007333548975,0.0010108520488973129,2.0400876168865323,3.285160895045042,2,2,2,G_Na
-0.029509275457634238,-0.002400236044126922,-0.00021585615067898464,-0.002041987916720365,-0.009937628072495035,-3.0758740393589493e-07,0.14007224239617938,0.14007254998358332,0.04925285554229198,0.0625421104175105,-0.37726375681484625,-1.3364867989442497,206.1,198.89999999999998,119.22,0.965065502183406,0.5784570596797671,0.599396681749623,1.38,204.72,2,-0.0196270703908384,0.019326437258541183,0.03895350764937958,0.00016143141704348687,-2.420116740734125e-07,5.280838272043653,39.661814600853845,-1.7333655395216906e-07,0.019326437258541183,0.019326610595095134,0.0028421679633481556,0.0009994620738119214,2.046212918272468,3.3114379796815108,2,2,2,G_Na
-0.029533985073614426,-0.0024090581364406586,-0.00021541653948639714,-0.00207848849739891,-0.00992184055589315,-4.050848560854139e-07,0.1399225177449967,0.13992292282985277,0.049250944764482864,0.06253766735774408,-0.3768422595541366,-1.337063882541203,206.1,198.89999999999998,119.58,0.965065502183406,0.5802037845705968,0.6012066365007542,1.38,204.72,2,-0.019448318070364776,0.01917408910521011,0.038622407175574885,0.0001595206392340059,-4.771784812208999e-07,5.315184957072299,39.90144834242921,-1.7158818067398288e-07,0.01917408910521011,0.019174260693390784,0.0028091481439540653,0.0009884090148009617,2.053521879681196,3.342921088687187,2,2,2,G_Na
-0.027863949536247715,-0.0023539512646099823,-0.00021732079309778985,-0.0021122539320260836,-0.009940660249418353,-2.6633341924222553e-07,0.13978694113860088,0.13978720747202011,0.04925005106769933,0.06253521100356954,-0.37646221440175437,-1.337611941045172,206.04,198.89999999999998,119.88,0.9653465346534653,0.5818287711124054,0.6027149321266969,1.38,204.66,2,-0.01927261360557868,0.01903006767524177,0.03830268128082045,0.0001586269424506775,-2.6504548755893147e-07,5.348393753503561,40.13016745065229,-1.697882678836665e-07,0.01903006767524177,0.019030237463509653,0.002780210242726064,0.0009783266601463628,2.060258227438151,3.37186313796116,2,2,2,G_Na
-0.02792807193679074,-0.0023003262792315117,-0.00021747956814656974,-0.002148602595140857,-0.009929462022413267,-1.2255079594256407e-07,0.13963650192522786,0.13963662447602382,0.049248683033306165,0.06253167145180351,-0.37605521976455086,-1.338156804477516,206.04,198.89999999999998,120.24,0.9653465346534653,0.5835760046592895,0.6045248868778281,1.38,204.66,2,-0.019089632580064075,0.018885606992039505,0.03797523957210358,0.00015725890805767562,-2.325905728446395e-07,5.381534700927872,40.37276256534244,-1.6789857591111552e-07,0.018885606992039505,0.018885774890615416,0.002748375555328082,0.0009659107462307141,2.06735072537121,3.4025549744644428,2,2,2,G_Na
-0.027967522881944817,-0.0022478693988893495,-0.00021744632890847168,-0.00219423490886847,-0.00994186344636737,-4.990326338734517e-08,0.13950308392617655,0.13950313382943993,0.049245457357748636,0.06252603574828887,-0.3755791083655056,-1.3387742892024819,205.98,198.89999999999998,120.53999999999999,0.9656277308476551,0.585202446839499,0.6060331825037708,1.38,204.6,2,-0.018915659502293916,0.018701664909773867,0.03761732441206778,0.0001540332324999612,-2.295354218428264e-07,5.409384615350756,40.61862340029965,-1.7889047699819248e-07,0.018701664909773867,0.018701843800250865,0.002711201781221693,0.0009527480453489987,2.075692848819382,3.4383320934637753,2,2,2,G_Na
-0.027965508412559417,-0.0021977421251061203,-0.00021840965103496387,-0.0022343989477740115,-0.00992919406072027,-3.11958706872697e-08,0.13937913759084616,0.13937916878671686,0.049243706683267,0.06252205364482977,-0.375165919368019,-1.3393239038522313,205.98,198.89999999999998,120.83999999999999,0.9656277308476551,0.5866588989222254,0.6075414781297135,1.44,204.54,2,-0.018741623045150715,0.018543742169071512,0.037285365214222224,0.000152282558018512,-2.2664561422249502e-07,5.4388138616764765,40.862867524299794,-1.6361256046242495e-07,0.018543742169071512,0.018543905781631974,0.0026785177058079516,0.0009418034278569076,2.0828345022576826,3.4691864027370887,2,2,2,G_Na
-0.02803538500977101,-0.002203017925455605,-0.00021904766817660296,-0.002180257603552706,-0.009910030839209251,-2.972700653321607e-08,0.1392896530010129,0.13928968272801942,0.04924289868626413,0.06252001235872039,-0.37479052206674207,-1.3398402450128024,205.98,198.83999999999997,121.08,0.9653364404311098,0.5878240605884066,0.6089318044659023,1.44,204.54,2,-0.01855489727751873,0.01839441947931596,0.03694931675683469,0.00015147456101565062,-2.237504579517213e-07,5.468681256980271,41.09171314837433,-1.6165593883545032e-07,0.01839441947931596,0.018394581135254797,0.002648671739811358,0.0009318094108068317,2.089121121928214,3.4961729429100403,2,2,2,G_Na
-0.0280591790809818,-0.00215481872321924,-0.00021995527445897815,-0.002220490824742513,-0.009933824803204603,-2.8272889791148998e-08,0.1391976626296693,0.13919769090255907,0.0492411196977486,0.06251599401870796,-0.37437687074862586,-1.3403942223491268,205.92,198.83999999999997,121.32,0.9656177156177156,0.5891608391608392,0.6101388050694025,1.44,204.48,2,-0.0183854041017935,0.01823338201399774,0.03661878611579124,0.000149695572499761,-2.2084845046253352e-07,5.4953573409455965,41.33823634472918,-1.5943711599712104e-07,0.01823338201399774,0.018233541451113736,0.002616551141850317,0.0009187016227732957,2.0965436603367555,3.528253581238747,2,2,2,G_Na
-0.02802838492822361,-0.0021589383543029594,-0.00022038832711570143,-0.0022655605158947456,-0.009913293161910221,-2.6858674466537586e-08,0.13909000616652248,0.13909003302519696,0.04923865699648199,0.0625109586930336,-0.373925856371903,-1.340948470030472,205.92,198.83999999999997,121.56,0.9656177156177156,0.5903263403263403,0.611345805672903,1.44,204.48,2,-0.01818727888770731,0.01805724769939898,0.03624452658710629,0.00014723287123346289,-2.179470461400625e-07,5.5221190184386515,41.583307689143055,-1.5747579849064456e-07,0.01805724769939898,0.018057405175197473,0.0025810434642720348,0.0009067879584452876,2.1040335912312926,3.5605354155393716,2,2,2,G_Na
-0.02809771992422607,-0.0021099704538218374,-0.00022181634380159421,-0.002312167327630226,-0.009935191888248786,-9.439790311634426e-08,0.13899879228339088,0.13899888668129398,0.04923635691877771,0.06250666223221435,-0.37347978354580347,-1.3415089797342536,205.85999999999999,198.83999999999997,121.8,0.9658991547653745,0.591664237831536,0.6125528062764032,1.44,204.42,2,-0.0180003818450106,0.01787667668132837,0.03587705852633897,0.00014493279352921883,-2.159790989997852e-07,5.54776652998199,41.83542182812899,-1.5522079379144421e-07,0.01787667668132837,0.01787683190212216,0.0025466074855423895,0.00089480932047915,2.111892616201548,3.5945722811333667,2,2,2,G_Na
-0.026370206961964307,-0.0021152567263173893,-0.0002221964035236245,-0.0022560471136464227,-0.009919915141499763,-3.6280177367011674e-07,0.1389241667833069,0.1389245295850806,0.04923504012456589,0.06250307987160385,-0.3730907268451531,-1.3420158852612671,205.85999999999999,198.77999999999997,121.97999999999999,0.9656076945496939,0.5925386184785777,0.6136432236643525,1.44,204.42,2,-0.017813621049239114,0.01771668706864893,0.03553030811788804,0.00014361599931725862,-4.584573258148117e-07,5.5740112648579245,42.07329101751019,-1.5288038734970206e-07,0.01771668706864893,0.017716839949036278,0.0025157239183448746,0.0008826134750211066,2.1184384835465484,3.6228533279842594,2,2,2,G_Na
-0.026396671539702123,-0.0020687696001173055,-0.00022185012840552807,-0.00230008850180243,-0.009938198816269889,-2.2468152143011013e-08,0.13883558653065747,0.13883560899880962,0.049233182421048696,0.062499041152006954,-0.3726572448172538,-1.3425417854628894,205.79999999999998,198.77999999999997,122.16,0.9658892128279882,0.5935860058309038,0.6145487473588893,1.44,204.35999999999999,2,-0.017619516788269396,0.017542219346005642,0.035161736134275035,0.00014175829580005355,-2.0947348188517856e-07,5.598718423346442,42.31591254385683,-1.5104318489834034e-07,0.017542219346005642,0.01754237038919054,0.002483020138776565,0.0008712660875315054,2.1256619028295787,3.6539931644014905,2,2,2,G_Na
-0.026387076067151568,-0.0020215142560807402,-0.00022210745073552297,-0.002344363746516225,-0.009925146119544337,-3.025604709749452e-07,0.13873373208033654,0.13873403464080752,0.04923137595340443,0.062495217799555386,-0.37224089817442985,-1.343074032090095,205.79999999999998,198.77999999999997,122.39999999999999,0.9658892128279882,0.5947521865889213,0.6157561122849382,1.44,204.35999999999999,2,-0.017437688971342014,0.01737185089664841,0.03480953986799042,0.00013995182815587138,-2.064467535147123e-07,5.622915267706184,42.56757677244192,-1.4874394575271843e-07,0.01737185089664841,0.017371999640594164,0.0024496956492968056,0.0008600571269887364,2.1328095899930313,3.685040327008961,2,2,2,G_Na
-0.026389955926725526,-0.002026531363659201,-0.0002222983267594217,-0.002392498790512583,-0.009940961880905718,-1.956983492137543e-08,0.13865532051173415,0.13865534008156907,0.04922920804868578,0.06249064320367395,-0.37180015273613803,-1.3436080324400306,205.73999999999998,198.77999999999997,122.58,0.9661708953047535,0.5958005249343833,0.6166616359794749,1.44,204.29999999999998,2,-0.017229993379999684,0.01718539671144511,0.03441539009144479,0.00013778392343710534,-2.0358503276872239e-07,5.646136410494155,42.803582251686365,-1.4661868571188275e-07,0.01718539671144511,0.017185543330130823,0.0024218872364190824,0.0008483293557098558,2.135416778879566,3.694133835874177,2,2,2,G_Na
-0.026449670371841958,-0.001980654070583378,-0.0002243209217539194,-0.0023327914933054753,-0.009929650696274855,-1.8126303664390323e-08,0.1385704661551556,0.13857048428145927,0.04922807249729649,0.06248759016257577,-0.3714110401283772,-1.3440857172341643,205.73999999999998,198.71999999999997,122.82,0.9658792650918635,0.5969670457859434,0.6180555555555556,1.44,204.29999999999998,2,-0.0170349411451665,0.017021975181773896,0.0340569163269404,0.00013664837204773226,-2.0158098052466432e-07,5.670788436241962,43.04428628938015,-1.446606183590559e-07,0.017021975181773896,0.017022119842392255,0.002391355961963892,0.0008381096651008738,2.1418632437642007,3.722122020783874,2,2,2,G_Na
-0.026422001146148105,-0.0019854393761956756,-0.0002236869443145077,-0.0023745262416029183,-0.009907085079176517,-1.6677922198840932e-08,0.1384956961921631,0.1384957128700853,0.04922679921093894,0.06248427018796737,-0.3710250199599854,-1.344585712696231,205.73999999999998,198.71999999999997,123.0,0.9658792650918635,0.5978419364246137,0.6189613526570049,1.44,204.29999999999998,2,-0.016831435658267432,0.01685261508288936,0.033684050741156796,0.00013537508569038417,-1.9809848495618486e-07,5.693657219878437,43.26765004520766,-1.4269764146348957e-07,0.01685261508288936,0.016852757780530823,0.002360383300047228,0.0008277072552425081,2.147930174506,3.7478929136168615,2,2,2,G_Na
-0.026421071380792308,-0.0019432869574382173,-0.00022529551205844301,-0.0024267631676817805,-0.00993143647604415,-1.5279276380769642e-08,0.1384130493814229,0.13841306466069928,0.049224386463270986,0.06247964752761223,-0.37056555957329196,-1.3451197033496867,205.67999999999998,198.71999999999997,123.17999999999999,0.9661610268378062,0.5988914819136523,0.6198671497584541,1.44,204.23999999999998,2,-0.01663327091228818,0.016658421533504084,0.03329169244579226,0.000132962338022203,-1.9478056792368138e-07,5.715211744779357,43.52230067216857,-1.4050836427415542e-07,0.016658421533504084,0.016658562041868358,0.0023251006306346566,0.0008137839350155773,2.1557848848519776,3.7820378582433944,2,2,2,G_Na
-0.026421686540538832,-0.0019451275651500642,-0.00022511935505533818,-0.0023679297092788943,-0.009910464381805163,-1.378899372175197e-08,0.13834702065775686,0.1383470344467506,0.049222738183454184,0.06247592037750241,-0.37015848029249837,-1.3456335116267033,205.67999999999998,198.66,123.36,0.9658693115519255,0.5997666277712953,0.6209604349139233,1.44,204.23999999999998,2,-0.016431293971003166,0.016477197831642764,0.032908491802645934,0.00013131405820549278,-1.921915729038955e-07,5.736661467281276,43.75322434405089,-1.384955680247152e-07,0.016477197831642764,0.01647733632721079,0.0022923033118650905,0.0008027611391816653,2.1622603530582807,3.8096708850675034,2,2,2,G_Na
-0.02644695461339675,-0.0019021523917327181,-0.0002255413381586863,-0.002418145669132947,-0.00993345206242099,-2.8912018615347006e-07,0.1382837783308849,0.13828406745107105,0.049220381215941925,0.06247128868179137,-0.36970504711823354,-1.34615252601661,205.62,198.66,123.47999999999999,0.9661511526116137,0.600525240735337,0.6215644820295982,1.44,204.18,2,-0.01623423979216468,0.016277222304650504,0.032511462096815186,0.0001289570906932778,-2.853590585099183e-07,5.757178353760574,44.00023136544127,-1.3656304856442153e-07,0.016277222304650504,0.016277358867699068,0.0022576979227565065,0.0007907454667935958,2.169776468851515,3.8421519531617996,2,2,2,G_Na
-0.026431598505749245,-0.0019061690897136554,-0.00022638397784758728,-0.0024602096852054728,-0.009918414744919023,-1.0960257934158486e-08,0.13820817884241846,0.13820818980267638,0.049219725687116696,0.06246859592704762,-0.36934017266568675,-1.3466114322401612,205.62,198.66,123.66,0.9661511526116137,0.6014006419608987,0.6224705527031108,1.44,204.18,2,-0.016019020258251374,0.016114090461275172,0.03213311071952654,0.00012830156186810975,-1.8610354557041004e-07,5.780897765994462,44.22886303273266,-1.3437264118467246e-07,0.016114090461275172,0.016114224833916356,0.0022290019741270438,0.0007809812221961895,2.17559275505888,3.867297808244097,2,2,2,G_Na
-0.026361494146136463,-0.0018635589242242431,-0.00022716976684641416,-0.002403295940315403,-0.009941135151475919,-9.552264235489317e-09,0.13813156683614025,0.13813157638840448,0.049217708857617413,0.06246452666051037,-0.3689121236659916,-1.3471301192759795,205.56,198.6,123.83999999999999,0.9661412726211325,0.6024518388791593,0.6235649546827794,1.44,204.12,2,-0.015827504018830374,0.015923148236536327,0.031750652255366704,0.00012628473236852281,-1.8319794980018623e-07,5.800589263516046,44.477246200450345,-1.3219190862602488e-07,0.015923148236536327,0.01592328042844495,0.002195449196584386,0.0007678900265591822,2.183011522740599,3.899623301605595,2,2,2,G_Na
-0.02644932943614053,-0.0018674435502474118,-0.00022735321836806922,-0.002448285071016617,-0.00992485851764926,-1.2355741920081225e-07,0.13807656449054423,0.13807668804796344,0.04921635868807027,0.0624606765536593,-0.368512870576087,-1.3476270335745375,205.56,198.6,123.96,0.9661412726211325,0.6030356100408639,0.6241691842900302,1.44,204.12,2,-0.015590442581091837,0.01574176089720603,0.03133220347829786,0.0001249345628215409,-1.8033807393677263e-07,5.822914963164781,44.70167145098269,-2.0526167904809906e-07,0.01574176089720603,0.01574196615888508,0.0021637685911977084,0.0007572376678541652,2.1891331845165634,3.9257274026799793,2,2,2,G_Na
-0.024792405643871234,-0.0018250819797101462,-0.00022777144123655878,-0.0025027021552683263,-0.009899654560389055,-6.5811165904720286e-09,0.13799369776569415,0.13799370434681074,0.049213914710009056,0.062456356337140514,-0.36805936420651264,-1.3481414267116212,205.56,198.6,124.14,0.9661412726211325,0.6039112667834209,0.6250755287009063,1.44,204.12,2,-0.015397088511667364,0.015531480280703894,0.03092856879237126,0.0001224905847604365,-1.7758085216606748e-07,5.840974476420522,44.94216902054801,-1.2813968784391707e-07,0.015531480280703894,0.015531608420391738,0.002127585241478736,0.0007450428371549023,2.196347171120074,3.9568609003242363,2,2,2,G_Na
-0.024757121667906303,-0.0018294034763176993,-0.00022879367019960963,-0.0024471128785773233,-0.009923837425838909,-2.2565512770522955e-07,0.13793959723198485,0.13793982288711254,0.049211311012901514,0.06245126415016157,-0.3676069517562068,-1.3486907867581963,205.5,198.54,124.32,0.9661313868613138,0.604963503649635,0.6261710486551828,1.44,204.06,2,-0.015187676807752418,0.015311141087764248,0.030498817895516665,0.00011988688765274838,-1.9646039674556656e-07,5.85856558677036,45.17543767652252,-1.2669930218913422e-07,0.015311141087764248,0.015311267787066436,0.002091707722960268,0.00073107152458151,2.203719715040639,3.988437705259023,2,2,2,G_Na
-0.02477187410565259,-0.0018331748157428256,-0.00022909837966884027,-0.002495433245994989,-0.009900846848028015,-3.7684411215586505e-09,0.137895928007507,0.1378959317759481,0.04920977440924274,0.06244735353580325,-0.3671997300530204,-1.3491808600096031,205.5,198.54,124.38,0.9661313868613138,0.6052554744525547,0.6264732547597461,1.5,204.0,2,-0.014974073327792381,0.015121401078815457,0.030095474406607838,0.00011835028399401441,-1.7159903350794344e-07,5.878284304061552,45.402778632769305,-1.2398236222162857e-07,0.015121401078815457,0.01512152506117768,0.0020592153191791094,0.000720140142963295,2.2099851956233247,4.01525849796662,2,2,2,G_Na
-0.024840175918741172,-0.0017923616903024726,-0.00022905123058226482,-0.002547883210906132,-0.009930829584574264,-2.2691948376974598e-09,0.1378303985055126,0.13783040077470743,0.049207868415990286,0.062443323054336655,-0.3667767702851813,-1.3496885945487613,205.44,198.54,124.56,0.9664135514018691,0.6063084112149533,0.6273798730734361,1.5,203.94,2,-0.014751350064991606,0.014921219385758133,0.02967256945074974,0.00011644429074165907,-1.686906153845679e-07,5.898238948597781,45.64024606030406,-1.2174194102861894e-07,0.014921219385758133,0.014921341127699161,0.0020260307984046114,0.0007086171209934045,2.2171288440159134,4.046370077234583,2,2,2,G_Na
-0.024742737578748106,-0.0017957582490909815,-0.00022964613646663022,-0.0024819940220254877,-0.009907176791163104,-8.328933640462563e-10,0.13778926231062308,0.13778926314351644,0.04920656079257705,0.06243998135170177,-0.36638308837663175,-1.350159059483734,205.44,198.48,124.67999999999999,0.9661214953271028,0.606892523364486,0.628174123337364,1.5,203.94,2,-0.014530690655382802,0.014730492137955874,0.029261182793338676,0.0001151366673286623,-1.657989920878961e-07,5.917453919104352,45.85259465256729,-1.1976252321719733e-07,0.014730492137955874,0.014730611900479092,0.0019947964757190185,0.0006966620241769944,2.2228886933886507,4.07072370694863,2,2,2,G_Na
-0.024796627670898762,-0.0017559171256468806,-0.00023033233004810024,-0.00253384048328356,-0.00993457929171315,-1.3523591364423815e-07,0.13773573956092441,0.13773587479683805,0.049204757602996564,0.062436251540919724,-0.36596476545431533,-1.3506650483878784,205.38,198.48,124.86,0.9664037394098743,0.6079462459830558,0.629081015719468,1.5,203.88,2,-0.014326868438889168,0.014523317832842355,0.028850186271731523,0.00011333347774788751,-1.629623665896878e-07,5.9358075717296295,46.09322578062689,-2.2539985636929657e-07,0.014523317832842355,0.014523543232698725,0.0019617018420723564,0.0006852143061658982,2.2299094149923,4.101279761974105,2,2,2,G_Na
-0.024788916798018854,-0.0017590260585022492,-0.00022982005762029375,-0.0025877805658093616,-0.009911388895526667,2.0409947911457626e-09,0.137687549746961,0.13768754770596622,0.04920285731056491,0.06243200270864533,-0.36553592992588857,-1.3511639745549198,205.38,198.48,124.98,0.9664037394098743,0.6085305287759276,0.6296856106408707,1.5,203.88,2,-0.014109046047743032,0.014312631667807477,0.028421677715550507,0.00011143318531625373,-1.5996822863933856e-07,5.953700934156247,46.31530943684233,-1.1556936086013507e-07,0.014312631667807477,0.014312747237168338,0.0019275798606208303,0.0006736792303324059,2.236242123102578,4.128206830567191,2,2,2,G_Na
-0.0247849910092085,-0.001762511539476461,-0.00023044690824390132,-0.002525180253224269,-0.00993750994418651,-3.124616240949908e-07,0.13763902146700607,0.13763933392863018,0.04920091768609484,0.062427398814132916,-0.3651014798674955,-1.3516525989664847,205.32,198.42,125.03999999999999,0.9663939216832261,0.6090005844535359,0.6301784094345328,1.5,203.82,2,-0.013883482155109456,0.014106122842407023,0.02798960499751648,0.00010949356084613866,-1.5750173428050377e-07,5.97314354238118,46.55407303301384,-1.1293398847776144e-07,0.014106122842407023,0.014106235776395502,0.0018944331801935817,0.0006615444146502974,2.2432615110353966,4.158853456339139,2,2,2,G_Na
-0.024773597804318682,-0.0017230421186992825,-0.00023157268172756772,-0.0025780749161784422,-0.009915659684861508,4.906287076032399e-09,0.13758526716428485,0.13758526225799778,0.049199049551542896,0.06242339377505543,-0.36468505209654833,-1.3521502021043876,205.32,198.42,125.16,0.9663939216832261,0.6095850379894798,0.6307831871787118,1.5,203.82,2,-0.013663138111042639,0.013893982867257045,0.027557120978299682,0.00010762542629436141,-1.5419935153493627e-07,5.990146964449105,46.76728562214017,-1.1138010487156224e-07,0.013893982867257045,0.013894094247361917,0.0018607004949827326,0.0006494612364744135,2.249417823620141,4.185008801183338,2,2,2,G_Na
-0.0247168567439453,-0.001726144855845081,-0.00023240416550222436,-0.0026361526522575905,-0.009936409369957927,6.339209402745153e-09,0.13754897986427683,0.13754897352506743,0.04919677511952652,0.062418609433139156,-0.3642465470046623,-1.3526722755789142,205.26,198.42,125.28,0.9666764104063139,0.6103478515054078,0.6313879649228908,1.5,203.76,2,-0.013437520293884994,0.01366738387223134,0.027104904166116335,0.00010535099427795765,-1.5129277988776835e-07,6.007059921794886,46.991874473920866,-1.0918518360578598e-07,0.01366738387223134,0.013667493057414945,0.0018258931974808352,0.0006373990273308844,2.25641559307401,4.2151460673279,2,2,2,G_Na
-0.02480830793685586,-0.0017294169183930742,-0.00023171292466094947,-0.002568387760535751,-0.009922769247017326,7.768173036495595e-09,0.13750048001727966,0.1375004722491066,0.04919530885564923,0.06241522546424435,-0.3638507194043512,-1.3531654961414763,205.26,198.35999999999999,125.39999999999999,0.9663840982168956,0.6109324758842444,0.632183908045977,1.5,203.76,2,-0.013197097264870741,0.013461023782877097,0.02665812104774784,0.00010388473040050433,-1.4839557800799682e-07,6.0266334745012875,47.21251656623632,-1.0718899840050256e-07,0.013461023782877097,0.013461130971875498,0.00179348320505138,0.0006264453249095123,2.26261316331931,4.241973527659278,2,2,2,G_Na
-0.02471022647899041,-0.0016908188983410588,-0.0002320998822665792,-0.002624313840044854,-0.009895091943418345,9.199632783473226e-09,0.1374491462873789,0.13744913708774611,0.049193252893563494,0.06241038610677355,-0.36341498463637434,-1.3536616865858986,205.26,198.35999999999999,125.52,0.9663840982168956,0.6115171002630809,0.632788868723533,1.5,203.76,2,-0.012964781423678254,0.013240213892709561,0.026204995316387814,0.0001018287683147593,-1.4549350919244513e-07,6.04375228330362,47.42682856176206,-1.05171945000967e-07,0.013240213892709561,0.013240319064654562,0.001758843600908771,0.0006134723062284839,2.26888765870401,4.268710738372694,2,2,2,G_Na
-0.0247271095245055,-0.0016935298888585493,-0.000233673265144961,-0.0025638045321764746,-0.0099253228648126,1.0629146736670145e-08,0.13741727569861883,0.1374172650694721,0.04919084574950722,0.062406042158945886,-0.3629695279994514,-1.3541907097201717,205.2,198.29999999999998,125.58,0.9663742690058479,0.6119883040935673,0.6332829046898639,1.5,203.7,2,-0.012735431880499595,0.013005834225483166,0.025741266105982763,9.942162425850068e-05,-1.4258202445599651e-07,6.060039195020581,47.656882395297046,-1.0297266808411564e-07,0.013005834225483166,0.01300593719815125,0.0017230093798887925,0.0006010601628175759,2.2762193947229528,4.30072235541242,2,2,2,G_Na
-0.024736376483605813,-0.0016570725534788956,-0.00023328242415402383,-0.002615128150593939,-0.009899418336429001,-2.333685330852232e-08,0.1373634333544481,0.1373634566913014,0.04918951328793556,0.06240225233745134,-0.3625720607477557,-1.3546736964019994,205.2,198.29999999999998,125.7,0.9663742690058479,0.6125730994152048,0.6338880484114978,1.5,203.7,2,-0.012499230471534048,0.01279267309198816,0.025291903563522206,9.80891626869751e-05,-1.3970546247216266e-07,6.078151821913644,47.86432785741269,-1.4452576843442886e-07,0.01279267309198816,0.012792817617756594,0.0016908276051498202,0.000590181607270944,2.2818215212304107,4.324365315298354,2,2,2,G_Na
